Sample	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18
suox	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055380149	0.0	0.112075557	0.091623152	0.125266956	169.1077865	0.0	0.0	157.181049	0.0	0.099794679
bend6	0.122077269	21.21557099	0.0	0.084467632	0.0	0.0	0.0	0.0	0.105876764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.04289941	0.0
bend7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bend4	0.0	0.018025235	0.012712947	0.031343696	0.0	0.01593101	0.016473123	0.0	0.0	0.0	0.0	239.8556515	0.0	0.0	0.0	0.018874314	0.0	0.014205039
bend5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bend3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.646189719	0.407105623	0.0	0.0	0.0	0.0
fndc8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm17006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fndc4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pex5l	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak046721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fndc7	0.0	0.0	5.111958425	0.0	0.036689615	0.0	0.0	0.0	0.0	0.0	1.077514579	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fndc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
krtdap	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
flad1	0.0	0.070788004	0.049834468	84.46837605	80.39890798	42.01614812	0.0	0.0	0.0	0.0	0.0	0.0	0.150886383	0.0	3.149415006	48.29545722	0.0	67.33313195
minpp1	0.0	0.0	0.0	0.048928918	0.0	0.845525843	0.0	0.0	0.0	0.0	0.040871793	0.0	0.0	2.143986208	0.0	0.0	0.0	0.0
olfr782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mfap1a	0.0	29.76198252	0.030075997	2.67016479	29.3821575	20.51650687	0.078199364	0.0	11.73246199	17.72059843	11.19517648	115.3497617	0.09097887	123.0711668	54.41666128	51.84019567	0.0	0.0
bsph1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
clstn1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
clstn2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
clstn3	0.0	0.0	13.5348407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nup62cl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alpha1b	0.093040117	0.0	0.0	0.0	0.0	0.049597955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq549248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cyp1a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ptgfrn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meox2	0.0	0.0	0.0	0.054864063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tgfa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm2030	0.0	0.69642872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lrp10	0.0	0.0	4.115716837	0.0	0.034463291	0.0	0.0	0.0	3.069505692	0.0	0.0	0.0	0.0	3.798938584	0.0	0.0	0.0	0.0
lrp11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.196503147	0.0
lrp12	112.763325	0.253597488	71.11918117	0.314843279	116.5366153	78.79988012	28.56907905	0.031768656	80.89927763	55.30855577	31.97710325	0.143867159	0.193066448	91.85998022	65.90217252	47.7523643	64.47447118	2.78862214
h28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq708300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gtf3a	0.0	0.0	0.0	0.0	0.0	0.105216679	0.0	0.418852999	1.168604538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.378543989
dq705564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq705566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wipf3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wipf2	0.0	0.136285092	0.0	0.06197072	0.02829829	0.016756549	0.026554682	0.0	0.0	0.026460956	7.664104702	0.107077277	0.058425877	0.035915697	0.0	0.054957321	1.958106399	0.01694073
wipf1	0.041921327	3.621945474	6.731130838	0.028617488	39.67629129	0.029090384	7.250856576	10.1344323	0.035794023	0.0	0.023900616	3.988516967	1.772028094	26.79893466	0.0	0.0	0.0	27.91008238
pa2g4	16.86180726	66.35856716	0.042873609	0.052875984	0.301541629	0.0	75.14213345	63.16459656	318.2771381	0.216078401	112.0159538	0.0	0.129768503	132.1858765	0.17698094	208.1537677	0.061362805	56.0863625
ak139890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak014951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.142016531	0.0	0.0	0.0	0.0
ccnjl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
snord37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
snord33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
plau	6.434083531	0.0	0.0	0.274935631	0.0	0.0	0.0	7.421498468	0.0	0.0	0.0	0.0	0.0	1.265025128	0.0	0.0	0.0	0.0
plat	0.0	0.0	0.0	0.0	0.0	0.051525912	0.0	0.0	0.063454514	0.031941167	0.0	1.273704617	0.0	0.055528903	0.0	138.7458251	0.0	0.046102417
dq548591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm14725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
plaa	0.080431937	0.084157889	48.9440245	0.019939691	52.80227177	0.0	0.0	13.98351315	0.024931789	0.101485223	0.0	0.0	0.022425279	0.043675295	8.2694083	0.02401524	0.046202586	23.84460136
olfr1389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olfr1388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq721911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
taf6l	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olfr1381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olfr1380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olfr1383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olfr1382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olfr1385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olfr1384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olfr1387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olfr1386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lrp1b	0.0	0.0	0.0	0.186515925	0.149542849	0.0	0.0	0.0	0.0	0.0	0.0	0.057440931	0.0	0.0	0.0	0.224997293	0.0	0.0
tpr	85.88860591	60.75555288	35.95582236	102.9132116	215.3574593	53.95888249	70.02359154	19.13016474	0.28387546	94.12928955	31.75509068	60.05366501	0.126800588	97.25582329	171.0630685	51.82858961	191.7803563	6.276679698
loc100316870	41.8795493	72.36016994	39.22029405	41.54608021	32.9246919	22.87085362	24.70552281	37.2004471	46.93133244	69.48239387	50.48495923	175.5816178	72.36777123	32.37280073	50.17387735	99.22874313	86.03782496	22.02962099
dq540032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b020004j07rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5730455o13rik	0.0	0.0	0.0	0.140541822	0.0	1.067263499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15408064	0.0	0.0	0.0	0.0
dq548624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ankrd45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ankrd44	92.82054825	3.560127179	0.045418552	0.081360276	0.033162435	0.118400878	9.046186157	0.15442617	0.08971298	0.041411021	54.4428308	47.47887559	183.2668369	0.022276213	0.147539244	226.9605162	0.023565634	42.1736764
akr1c14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065827501	0.053716593	0.0	0.0	0.0	0.0	0.0	36.93186508	0.0	0.0
ankrd46	0.0	0.059642601	0.042004397	90.18957229	0.04220436	0.105316494	106.2081633	0.0	0.194555488	0.0	0.043274003	0.0	250.38714	0.170249434	0.0	0.124820909	0.060114676	66.25177599
akr1c12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ankrd40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08287187	0.0	0.0	0.0	0.0	0.0	0.0
ankrd43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ankrd42	0.134048202	0.211471352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ankrd49	0.0	0.085679822	0.0	321.2677816	0.060564255	0.0	69.18598641	0.075156185	0.0	0.0	0.124278271	0.0	0.182865654	98.54227564	206.4927388	0.089618713	0.0	115.0498999
akr1c18	0.0	0.0	0.0	1.250567413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
akr1c19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq718368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
snf8	0.639234615	0.0	0.0	0.0	1.153428379	29.46067094	54.72966002	0.0	44.98611487	0.0	0.0	0.0	0.0	0.161301941	0.0	0.0	0.0	25.12571715
zfp354c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zfp354b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zfp354a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm9268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ctnnal1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034214574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.605921974	0.0	0.0
gm1078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tgfbr3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm15093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ppp2r1b	0.410009185	0.040196549	0.0	0.279437369	8.845999264	48.07071201	76.43302422	0.035319913	0.0	0.0	2.627138858	0.0	0.042842544	0.0	0.077909296	14.38966844	0.0	71.65877687
gm15091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gm15097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.586258152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sec23b	0.068352546	7.32747224	10.83275051	0.0	47.345041	21.50656427	0.540407561	0.141470831	285.3384883	0.0	0.117052326	0.106705169	0.057308806	138.1572359	143.3412687	57.17203723	0.0	42.25460897
ppp4c	0.293569331	0.116009477	0.081542061	0.0	0.081901746	0.0	0.0	0.0	0.252413562	0.10334713	0.0	0.229752831	0.0	8.82231339	0.0	0.0	0.234120735	0.459842196
pmm2	36.7076654	0.0	157.7441624	0.217827341	0.0	165.772165	157.7281301	93.91417927	0.0	76.17555253	0.155646142	0.168828057	0.090759952	130.1383645	191.190499	115.4062979	4.208123808	107.3451738
pmm1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pabpc2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
set	51.65756794	33.3414753	115.9784456	40.99515347	0.838249902	60.0127587	0.0	5.638070774	271.2083986	0.075286055	19.76836185	10.7442203	1.860158455	10.82039067	187.9949874	1.368803141	0.08541471	18.26604069
serhl	0.0	0.0	0.0	0.093486776	0.0	0.0	0.0	0.0	145.8376637	0.0	0.0	0.0	0.120166205	0.0	0.0	0.0	0.0	0.0
cetn3	134.8123936	309.1392294	120.1393958	137.0042923	291.9467766	52.79194662	150.9564721	142.8189356	340.0372912	0.0	0.227932193	0.933478314	324.5530104	0.298897258	0.152392539	104.5378607	232.7602967	130.7871757
cetn2	96.81742413	0.134500051	73.58526368	0.116610091	125.151296	61.82137303	134.2408325	0.0	0.0	0.470399663	197.5707436	0.0	343.5963375	0.255633463	0.0	0.0	0.135769191	208.4000624
sef	0.083294035	0.0	0.0	0.0	0.0	0.057887708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.661097105	0.0
srp68	0.0	0.0	1.153707635	0.0	1.283409042	0.0	0.0	1.077491155	15.90316553	0.0	0.0	0.0	0.0	0.111334178	1.58737395	0.0	0.0	0.0
pabpc6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq719700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ehhadh	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035351584	0.0	0.0	0.0	0.0	20.13904308	0.0	0.0
muted	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak016085	0.0	0.0	0.225960218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
snrpd3	50.61850998	390.219019	128.0388022	95.76290766	0.202935668	131.2027388	280.5256368	189.6785324	394.8480455	409.9346165	355.8661389	0.0	0.0	188.5014857	0.560527411	211.2629047	0.293125206	110.4080612
snrpd2	32.52595973	0.0	28.05193169	247.8980669	320.6318879	149.0990168	126.75478	121.557384	315.3698694	0.0	97.64378375	5.969166688	0.0	0.0	88.62756155	103.6406961	0.38544415	68.27706682
snrpd1	110.2361783	172.5718338	0.137238129	0.338992658	187.7535165	261.5154727	0.0	188.5348118	110.2029878	0.526299968	160.4272237	0.0	0.208616013	77.32259355	0.189626538	209.1371355	0.0	51.78414197
aa388235	0.0	0.0	0.0	0.032658779	0.0	0.033198333	0.0	0.0	0.0	72.63972768	0.0	0.07461608	0.080109671	0.035771321	0.0	0.03933877	0.0	0.029651158
ppnr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mccc2	0.989100458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.542871103	0.0	0.0
mccc1	0.0	0.092423093	21.61066429	0.0	85.00723036	0.0	0.0	0.086368886	0.053538383	0.0	0.0	0.0	0.0	0.614753936	0.0	0.096661587	202.3453926	0.073164669
nsl1	0.212302144	0.205426877	0.170437967	0.103938495	0.227800329	0.0	0.0	0.129574226	6.872053551	0.088296297	0.097378623	0.888567338	0.20993445	0.099332086	0.308122403	0.156654965	0.296085871	0.035126874
nop2	57.82456343	0.056238781	42.93927056	0.0	72.40006761	12.91090197	0.051381868	0.049322126	104.6868075	0.0	146.7405566	0.0	0.059938883	14.82385017	0.054497758	0.0	0.0	0.0
cxcr6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.001407286	0.0	0.0	0.0	0.0
sumo3	0.075370512	0.0	0.0	24.62618957	0.041973975	0.0	0.0	15.03438345	6.385179522	0.0	0.0	0.0	0.0	0.056439579	0.0	50.33818808	0.0	0.0
klrb1f	0.0	209.4094239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087265253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
klrb1a	0.0	0.0	0.0	0.0	0.0	1.643754713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
klrb1c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.243364597	0.0	0.0
dq691839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700058g18rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rtn1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.680135191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
habp4	0.0	0.0	37.15278765	0.0	0.040709014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
habp2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rtn3	0.12881518	41.44277835	69.82763918	95.53453875	0.023951191	0.029871486	4.941467499	15.36938789	32.94225329	33.20551184	0.0	0.236657736	84.54010034	0.130366763	0.0	30.98351399	0.0	44.49184083
cndp1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69412451	0.0
cndp2	147.6375223	385.3475907	197.8652247	192.94418	576.8913649	330.7368226	179.6179433	328.8681508	275.3489751	399.4237689	0.370042342	429.7383366	0.621333839	474.3711708	467.3919933	269.1630849	248.9344409	230.5394178
dq717620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mki67ip	71.14549342	0.0	0.055820401	0.0	50.13485628	0.069991866	132.3705668	0.0	139.3051092	0.140940977	146.3531483	0.0	0.0	99.15632497	0.0	79.4848678	0.0	0.062737306
gm13023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd52	1168.556232	4223.06331	3736.305982	1265.468002	1602.801051	2190.116669	786.5168307	1198.361551	1071.722974	967.3226695	1951.036046	492.1995555	770.9295244	1408.007013	1221.754593	1135.109519	2044.218763	2457.317654
cd53	1094.902396	3312.002564	897.3953897	1805.732326	1521.815138	1497.398615	1128.635034	1114.7852	888.459473	1591.078518	2760.112601	4.374966196	3.244687633	2701.164552	1867.494825	8.679136052	2268.556053	664.3545401
il9r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd55	0.0	0.0	0.0	0.0	0.0	3.036291661	0.0	0.0	0.0	0.0	0.419725616	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leo1	0.0	0.067921948	0.047821534	0.058982608	0.0	0.059955639	0.0	0.0	0.0	0.0	40.83104013	0.13472562	0.072389062	0.0	0.0	35.31772678	0.0	58.46714699
csf3r	47.89463894	0.322305878	0.067754107	0.211766013	0.0	0.0	67.57216086	0.006157341	87.02456336	1.649890437	0.076847241	0.150239697	0.0	0.148777131	0.152940997	0.099438209	0.0	0.03825242
sftpb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mc3r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mir196a-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mir196a-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ak209647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043305322	0.0
dq687830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nomo1	0.043314588	0.0	7.530745989	0.0	0.0	43.04427294	0.0	0.029835279	0.036987044	0.03013213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq701448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leap2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aldh3b2	0.0	0.0	0.0	0.059875828	0.0	0.0	0.0	0.060476969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aldh3b1	119.8765552	58.18492523	203.109437	316.7417501	695.2853778	1.812935455	198.6924938	423.4358514	335.7080911	476.2522567	442.8684836	0.162936188	0.525507887	323.8943444	5.892603154	70.25384883	0.082870055	178.9273344
dq715910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq567655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
erp44	0.920416804	0.0	8.31819898	0.048388075	0.03942455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059370283	0.0	0.053980832	0.0	0.056141705	51.44702587
1500032l24rik	2.422404001	0.602434132	0.0	0.0	0.0	1.137003047	0.0	2.38143605	14.77280232	0.0	0.0	0.0	0.345229701	0.0	0.0	0.0	0.0	4.94437389
vwce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fam129c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fam129b	9.328037671	0.0	0.02777445	0.0	6.419353315	8.633437249	53.51088722	17.31412544	0.171375548	0.0	0.0	0.0	0.042003889	0.300087105	0.038192161	0.041251879	0.079410965	0.031097496
loc100041256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq569544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dq701447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ctdp1	25.8057487	0.0	0.0	0.0	0.0	0.0	0.0	0.034636646	0.0	0.034993778	0.0	0.0	18.64944504	0.0	0.0	0.0	0.039794587	0.0
